DATAFLOW,LAST UPDATE,freq,indic_ed,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,SK,2001,8.66,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,SK,2002,8.78,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,SK,2003,10.39,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,SK,2004,10.54,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,SK,2005,9.63,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,SK,2006,9.84,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,SK,2007,9.76,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,SK,2008,9.45,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,SK,2009,9.00,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,SK,2010,9.72,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,SK,2011,9.59,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,UK,1999,10.73,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,UK,2000,11.36,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,UK,2001,12.02,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,UK,2002,11.98,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,UK,2003,12.02,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,UK,2004,11.42,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,UK,2005,11.43,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,UK,2006,9.94,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,UK,2007,8.97,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,UK,2008,8.73,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,UK,2009,8.49,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,UK,2010,8.56,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_2,PC,UK,2011,9.49,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,AT,1999,0.55,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,AT,2000,0.73,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,AT,2001,0.64,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,AT,2002,0.74,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,AT,2003,0.56,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,AT,2004,0.76,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,AT,2005,0.80,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,AT,2006,1.06,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,AT,2007,1.06,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,AT,2008,1.11,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,AT,2009,1.17,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,AT,2010,1.22,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,AT,2011,1.20,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BE,1999,0.50,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BE,2000,0.44,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BE,2001,0.42,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BE,2002,0.58,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BE,2003,0.61,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BE,2004,0.62,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BE,2005,0.58,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BE,2006,0.58,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BE,2007,0.60,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BE,2008,0.59,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BE,2009,0.60,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BE,2010,0.61,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BE,2011,0.64,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BG,1999,0.32,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BG,2000,0.44,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BG,2001,0.49,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BG,2002,0.46,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BG,2003,0.81,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BG,2004,1.72,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BG,2005,1.73,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BG,2006,1.67,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BG,2007,1.44,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BG,2008,1.57,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BG,2009,1.69,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BG,2010,1.99,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,BG,2011,1.83,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CH,2000,0.38,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CH,2001,0.45,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CH,2002,0.43,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CH,2003,0.44,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CH,2004,0.45,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CH,2005,0.48,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CH,2006,0.51,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CH,2007,0.61,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CH,2008,0.61,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CH,2009,0.50,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CH,2010,0.43,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CH,2011,0.46,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CY,1999,1.34,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CY,2000,1.40,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CY,2001,1.56,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CY,2002,1.83,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CY,2003,1.97,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CY,2004,1.99,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CY,2005,2.12,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CY,2006,2.14,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CY,2007,2.31,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CY,2008,2.25,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CY,2009,2.47,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CY,2010,2.57,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CY,2011,2.59,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CZ,1999,0.48,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CZ,2000,0.51,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CZ,2001,0.50,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CZ,2002,0.46,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CZ,2003,0.40,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CZ,2004,0.43,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CZ,2005,0.41,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CZ,2006,0.40,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CZ,2007,0.37,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CZ,2008,0.39,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CZ,2009,0.40,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CZ,2010,0.32,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,CZ,2011,0.30,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DE,1999,0.52,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DE,2000,0.61,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DE,2001,0.62,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DE,2002,0.72,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DE,2003,0.73,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DE,2004,0.75,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DE,2005,0.77,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DE,2006,0.77,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DE,2007,1.14,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DE,2008,1.07,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DE,2009,1.14,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DE,2010,1.20,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DE,2011,1.25,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DK,1999,3.02,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DK,2000,3.56,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DK,2001,3.08,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DK,2002,3.06,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DK,2003,2.96,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DK,2004,2.87,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DK,2005,2.76,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DK,2006,2.55,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DK,2007,2.48,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DK,2008,2.39,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DK,2009,2.14,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DK,2010,2.24,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,DK,2011,2.24,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EE,1999,0.58,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EE,2000,1.20,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EE,2001,1.14,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EE,2002,1.21,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EE,2003,0.89,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EE,2004,0.50,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EE,2005,0.85,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EE,2006,0.78,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EE,2007,0.69,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EE,2008,0.76,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EE,2009,0.57,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EE,2010,0.69,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EE,2011,0.57,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EL,1999,0.08,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EL,2000,0.11,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EL,2001,0.17,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EL,2002,0.16,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EL,2003,0.16,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EL,2004,0.17,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,EL,2005,0.06,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,ES,1999,0.29,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,ES,2000,0.29,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,ES,2001,0.29,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,ES,2002,0.29,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,ES,2003,0.31,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,ES,2004,0.31,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,ES,2005,0.33,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,ES,2006,0.34,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,ES,2007,0.36,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,ES,2008,0.41,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,ES,2009,0.38,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,ES,2010,0.42,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,ES,2011,0.40,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FI,1999,0.96,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FI,2000,1.01,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FI,2001,1.07,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FI,2002,1.03,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FI,2003,1.00,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FI,2004,0.96,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FI,2005,0.92,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FI,2006,0.91,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FI,2007,0.86,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FI,2008,0.84,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FI,2009,0.89,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FI,2010,0.87,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FI,2011,0.81,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FR,1999,0.44,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FR,2000,0.48,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FR,2001,0.48,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FR,2002,0.43,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FR,2003,0.43,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FR,2004,0.43,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FR,2005,0.41,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FR,2006,0.40,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FR,2007,0.38,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FR,2008,0.39,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FR,2009,0.39,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FR,2010,0.39,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,FR,2011,0.39,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HR,2003,0.07,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HR,2004,0.05,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HR,2005,0.07,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HR,2006,0.06,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HR,2007,0.06,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HR,2008,0.07,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HR,2009,0.06,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HR,2010,0.07,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HR,2011,0.11,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HU,1999,0.27,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HU,2000,0.27,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HU,2001,1.11,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HU,2002,0.94,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HU,2003,0.80,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HU,2004,0.77,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HU,2005,0.65,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HU,2006,0.60,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HU,2007,0.54,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HU,2008,0.56,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HU,2009,0.58,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HU,2010,0.56,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,HU,2011,0.55,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IE,1999,0.62,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IE,2000,0.86,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IE,2001,0.75,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IE,2002,0.85,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IE,2003,0.88,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IE,2004,1.46,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IE,2005,1.49,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IE,2006,1.44,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IE,2007,1.38,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IE,2008,1.15,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IE,2009,1.13,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IE,2010,0.83,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IE,2011,1.09,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IS,1999,0.67,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IS,2000,0.67,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IS,2001,0.74,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IS,2002,0.73,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IS,2003,1.28,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IS,2004,0.82,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IS,2005,0.93,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IS,2006,0.92,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IS,2007,0.87,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IS,2008,0.68,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IS,2009,0.92,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IS,2010,1.15,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IS,2011,0.93,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IT,1999,0.37,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IT,2000,0.42,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IT,2001,0.33,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IT,2002,0.42,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IT,2003,0.45,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IT,2004,0.42,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IT,2005,0.41,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IT,2006,0.44,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IT,2007,0.49,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IT,2008,0.44,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IT,2009,0.55,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IT,2010,0.61,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,IT,2011,0.56,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,LT,1999,0.59,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,LT,2000,0.64,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,LT,2001,1.01,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP04_3,PC,LT,2002,1.07,
